"location","age","pop","code"
"Wisconsin","38",74491,"WI"
"Wisconsin","39",76021,"WI"
"Wisconsin","40",71099,"WI"
"Wisconsin","41",68939,"WI"
"Wisconsin","42",67799,"WI"
"Wisconsin","43",64903,"WI"
"Wisconsin","44",66834,"WI"
"Wisconsin","45",63701,"WI"
"Wisconsin","46",64177,"WI"
"Wisconsin","47",67524,"WI"
"Wisconsin","48",73233,"WI"
"Wisconsin","49",74349,"WI"
"Wisconsin","50",71532,"WI"
"Wisconsin","51",71284,"WI"
"Wisconsin","52",73340,"WI"
"Wisconsin","53",75736,"WI"
"Wisconsin","54",80333,"WI"
"Wisconsin","55",82542,"WI"
"Wisconsin","56",83360,"WI"
"Wisconsin","57",84079,"WI"
"Wisconsin","58",86440,"WI"
"Wisconsin","59",85819,"WI"
"Wisconsin","60",83435,"WI"
"Wisconsin","61",82429,"WI"
"Wisconsin","62",80863,"WI"
"Wisconsin","63",77233,"WI"
"Wisconsin","64",76818,"WI"
"Wisconsin","65",73725,"WI"
"Wisconsin","66",70136,"WI"
"Wisconsin","67",68089,"WI"
"Wisconsin","68",64851,"WI"
"Wisconsin","69",61815,"WI"
"Wisconsin","70",59125,"WI"
"Wisconsin","71",56817,"WI"
"Wisconsin","72",57839,"WI"
"Wisconsin","73",41579,"WI"
"Wisconsin","74",40772,"WI"
"Wisconsin","75",39584,"WI"
"Wisconsin","76",40694,"WI"
"Wisconsin","77",35102,"WI"
"Wisconsin","78",31270,"WI"
"Wisconsin","79",28638,"WI"
"Wisconsin","80",27324,"WI"
"Wisconsin","81",25807,"WI"
"Wisconsin","82",23493,"WI"
"Wisconsin","83",21955,"WI"
"Wisconsin","84",20319,"WI"
"Wisconsin","85",6110,"WI"
"Wisconsin","86",6110,"WI"
"Wisconsin","87",6110,"WI"
"Wisconsin","88",6110,"WI"
"Wisconsin","89",6110,"WI"
"Wisconsin","90",6110,"WI"
"Wisconsin","91",6110,"WI"
"Wisconsin","92",6110,"WI"
"Wisconsin","93",6110,"WI"
"Wisconsin","94",6110,"WI"
"Wisconsin","95",6110,"WI"
"Wisconsin","96",6110,"WI"
"Wisconsin","97",6110,"WI"
"Wisconsin","98",6110,"WI"
"Wisconsin","99",6110,"WI"
"Wisconsin","100",6110,"WI"
"Wisconsin","101",6110,"WI"
"Wisconsin","102",6110,"WI"
"Wisconsin","103",6110,"WI"
"Wisconsin","104",6110,"WI"
"Wisconsin","105",6110,"WI"
"Wyoming","0",6572,"WY"
"Wyoming","1",6702,"WY"
"Wyoming","2",7075,"WY"
"Wyoming","3",7248,"WY"
"Wyoming","4",7334,"WY"
"Wyoming","5",7352,"WY"
"Wyoming","6",7380,"WY"
"Wyoming","7",7362,"WY"
"Wyoming","8",7443,"WY"
"Wyoming","9",7759,"WY"
"Wyoming","10",7801,"WY"
"Wyoming","11",8010,"WY"
"Wyoming","12",8023,"WY"
"Wyoming","13",7821,"WY"
"Wyoming","14",7783,"WY"
"Wyoming","15",7455,"WY"
"Wyoming","16",7412,"WY"
"Wyoming","17",7202,"WY"
"Wyoming","18",6960,"WY"
"Wyoming","19",7478,"WY"
"Wyoming","20",7542,"WY"
"Wyoming","21",7789,"WY"
"Wyoming","22",7889,"WY"
"Wyoming","23",7634,"WY"
"Wyoming","24",7229,"WY"
"Wyoming","25",7207,"WY"
"Wyoming","26",7373,"WY"
"Wyoming","27",7727,"WY"
"Wyoming","28",7799,"WY"
"Wyoming","29",7935,"WY"
"Wyoming","30",7587,"WY"
"Wyoming","31",7382,"WY"
"Wyoming","32",7602,"WY"
"Wyoming","33",7858,"WY"
"Wyoming","34",7963,"WY"
"Wyoming","35",7928,"WY"
"Wyoming","36",8066,"WY"
"Wyoming","37",7958,"WY"
"Wyoming","38",7712,"WY"
"Wyoming","39",8084,"WY"
"Wyoming","40",7400,"WY"
"Wyoming","41",7103,"WY"
"Wyoming","42",6817,"WY"
"Wyoming","43",6569,"WY"
"Wyoming","44",6648,"WY"
"Wyoming","45",6371,"WY"
"Wyoming","46",6210,"WY"
"Wyoming","47",6345,"WY"
"Wyoming","48",6691,"WY"
"Wyoming","49",6835,"WY"
"Wyoming","50",6252,"WY"
"Wyoming","51",6089,"WY"
"Wyoming","52",6066,"WY"
"Wyoming","53",6256,"WY"
"Wyoming","54",6738,"WY"
"Wyoming","55",7089,"WY"
"Wyoming","56",7412,"WY"
"Wyoming","57",7435,"WY"
"Wyoming","58",8073,"WY"
"Wyoming","59",8259,"WY"
"Wyoming","60",8041,"WY"
"Wyoming","61",8047,"WY"
"Wyoming","62",8240,"WY"
"Wyoming","63",8120,"WY"
"Wyoming","64",8038,"WY"
"Wyoming","65",7681,"WY"
"Wyoming","66",7396,"WY"
"Wyoming","67",6844,"WY"
"Wyoming","68",6564,"WY"
"Wyoming","69",6317,"WY"
"Wyoming","70",5894,"WY"
"Wyoming","71",5821,"WY"
"Wyoming","72",5883,"WY"
"Wyoming","73",4081,"WY"
"Wyoming","74",4109,"WY"
"Wyoming","75",3946,"WY"
"Wyoming","76",3949,"WY"
"Wyoming","77",3370,"WY"
"Wyoming","78",2920,"WY"
"Wyoming","79",2764,"WY"
"Wyoming","80",2552,"WY"
"Wyoming","81",2307,"WY"
"Wyoming","82",2135,"WY"
"Wyoming","83",1898,"WY"
"Wyoming","84",1757,"WY"
"Wyoming","85",523,"WY"
"Wyoming","86",523,"WY"
"Wyoming","87",523,"WY"
"Wyoming","88",523,"WY"
"Wyoming","89",523,"WY"
"Wyoming","90",523,"WY"
"Wyoming","91",523,"WY"
"Wyoming","92",523,"WY"
"Wyoming","93",523,"WY"
"Wyoming","94",523,"WY"
"Wyoming","95",523,"WY"
"Wyoming","96",523,"WY"
"Wyoming","97",523,"WY"
"Wyoming","98",523,"WY"
"Wyoming","99",523,"WY"
"Wyoming","100",523,"WY"
"Wyoming","101",523,"WY"
"Wyoming","102",523,"WY"
"Wyoming","103",523,"WY"
"Wyoming","104",523,"WY"
"Wyoming","105",523,"WY"
